#
# Full target list for orbit 103, sector 48
# Created Wed Jan 26 14:14:38 EST 2022 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
441742587,4,1,14.39,260.0645,72.0475
441742810,4,1,10.27,260.2822,72.4524
441743003,4,1,7.44,260.2264,73.0152
441743024,4,1,11.08,260.3674,73.0651
441761546,4,1,10.88,260.4926,77.3683
441761628,4,1,11.74,260.5028,77.7138
441761700,4,1,8.37,260.8055,77.9197
441761793,4,1,11.41,260.6181,77.6398
441761798,4,1,11.35,260.6034,77.6147
441761963,4,1,13.18,260.8846,76.9443
441762018,4,1,11.76,260.5999,76.7362
441762221,4,1,5.91,260.8934,76.0549
441762426,4,1,11.85,260.8527,75.2689
441762443,4,1,9.84,260.9299,75.1956
441762590,4,1,7.37,260.6695,74.6632
441762631,4,1,8.71,260.7876,74.5167
441762896,4,1,11.13,260.9554,73.6490
441763017,4,1,13.19,260.8389,73.3432
441763040,4,1,14.04,260.7924,73.3015
441763075,4,1,10.19,260.6492,73.1966
441763171,4,1,9.52,260.7579,72.8809
441763252,4,1,13.29,260.5750,72.6454
441763503,4,1,9.64,260.8925,71.9975
441763518,4,1,10.81,260.8389,71.9037
441763636,4,1,10.34,261.3272,72.2890
441763839,4,1,9.39,261.1758,72.8288
441763888,4,1,14.43,260.9707,72.9636
441763913,4,1,9.21,261.2287,73.0268
441763983,4,1,12.45,261.2549,73.2044
441764147,4,1,11.90,260.9908,73.7235
441764521,4,1,12.40,261.0183,75.0629
441764892,4,1,10.54,260.9811,76.3933
441764944,4,1,11.73,261.0698,76.6035
441765083,4,1,9.60,261.1453,77.1562
441765151,4,1,14.53,261.1132,77.4022
441765413,4,1,16.39,261.6598,77.5598
441765914,4,1,10.88,261.3748,75.8823
441766479,4,1,11.24,261.3788,74.1379
441766591,4,1,9.88,261.6550,73.7295
441766745,4,1,9.74,261.5397,73.3032
441766827,4,1,10.88,261.3603,73.0948
441766860,4,1,14.20,261.4777,72.9795
441766912,4,1,12.04,261.5950,72.8478
441767095,4,1,9.50,261.7311,72.3412
441767131,4,1,10.82,261.7421,72.2275
441767344,4,1,11.23,261.8790,72.2457
441767480,4,1,8.39,261.9805,72.5672
441767590,4,1,9.75,262.0968,72.9127
441767663,4,1,10.14,262.1361,73.1600
441767708,4,1,8.69,261.9743,73.3142
441767715,4,1,10.35,261.9858,73.3232
441767736,4,1,10.18,261.9218,73.3741
441767854,4,1,11.07,261.9827,73.6986
441768062,4,1,8.00,262.1211,74.5003
441768593,4,1,11.14,262.0703,76.3331
441768698,4,1,8.21,262.0823,76.7095
441788380,4,1,9.26,262.5214,76.3924
441788616,4,1,8.14,262.3425,75.6376
441788938,4,1,10.67,262.4384,74.4978
441789542,4,1,13.12,262.5132,72.7919
441789988,4,1,11.00,262.6634,72.2936
441790113,4,1,10.74,262.6631,72.6429
441790652,4,1,10.08,262.8653,74.2000
441790929,4,1,8.06,262.6137,75.0610
441791080,4,1,10.12,262.8537,75.5275
441791113,4,1,17.00,262.4483,75.6698
441791160,4,1,10.69,262.5438,75.8393
441791690,4,1,10.54,262.8263,77.6790
441791928,4,1,7.94,262.9642,77.3427
441792823,4,1,10.93,263.1313,74.5932
441792834,4,1,9.88,263.2729,74.5697
441792937,4,1,5.66,263.1702,74.2276
441792976,4,1,12.68,262.9976,74.1295
441793272,4,1,8.69,263.2524,73.2174
441793325,4,1,16.77,263.0935,73.0417
441793553,4,1,11.17,263.2313,72.3573
441793937,4,1,13.01,263.5713,72.6946
441794048,4,1,9.78,263.6934,73.0147
441794179,4,1,9.56,263.4020,73.4481
441794426,4,1,9.48,263.3293,74.2287
441794430,4,1,9.46,263.3552,74.2346
441794509,4,1,12.18,263.5989,74.4721
441794808,4,1,10.36,263.4735,75.3650
441794991,4,1,10.11,263.6343,75.9617
441795233,4,1,10.16,263.5253,76.7681
441795747,4,1,12.47,263.9869,77.0745
441795832,4,1,12.43,263.9196,76.7638
441795882,4,1,13.79,263.8100,76.5343
441795983,4,1,9.85,263.7595,76.1511
441796724,4,1,9.03,263.7539,73.7407
441796790,4,1,11.78,264.0731,73.5561
441796826,4,1,10.31,264.1062,73.4377
441797040,4,1,13.97,263.9262,72.7638
441797078,4,1,11.05,263.8017,72.6914
441797176,4,1,10.54,264.0013,72.4136
441797232,4,1,10.77,264.0122,72.2860
441797394,4,1,12.28,264.3010,72.0865
441797545,4,1,5.01,264.2875,72.4559
441797803,4,1,10.67,264.3789,73.2612
441797946,4,1,11.17,264.3045,73.7292
441798524,4,1,9.83,264.4860,75.4834
441798682,4,1,9.49,264.1943,76.0579
441798979,4,1,12.09,264.4203,77.0730
441798995,4,1,11.95,264.1479,77.1263
441799495,4,1,10.90,264.6847,76.7548
441799643,4,1,8.28,264.5262,76.2054
441799761,4,1,13.25,264.6752,75.7545
441799933,4,1,10.37,264.6027,75.1749
441800183,4,1,13.99,264.6712,74.5013
441800221,4,1,8.13,264.8484,74.3668
441800250,4,1,11.08,264.6389,74.2844
441800429,4,1,9.95,264.6047,73.7278
441800756,4,1,11.58,264.6442,72.7324
441801107,4,1,11.26,265.0545,72.1144
441801208,4,1,6.95,265.2754,72.4222
441801289,4,1,11.43,265.1664,72.6567
441801398,4,1,11.15,265.1361,72.9381
441801515,4,1,9.29,265.1156,73.2757
441801588,4,1,10.39,265.2694,73.5100
441802076,4,1,9.97,265.0162,74.9844
441802284,4,1,10.08,265.0397,75.7012
441802347,4,1,13.69,265.0175,75.9739
441802597,4,1,9.64,265.0295,76.8830
441802949,4,1,11.35,265.4507,77.6845
441802995,4,1,10.58,265.6372,77.4671
441803471,4,1,11.47,265.6859,75.6232
441803481,4,1,11.04,265.6398,75.5817
441803555,4,1,10.11,265.5422,75.3127
441803615,4,1,15.20,265.4764,75.1026
441803619,4,1,16.60,265.5041,75.0982
441803739,4,1,9.93,265.4191,74.7015
441804097,4,1,11.27,265.4146,73.5106
441804260,4,1,13.49,265.4878,72.9852
441804328,4,1,10.08,265.5296,72.7964
441804457,4,1,11.98,265.3144,72.4441
441804533,4,1,11.51,265.4549,72.2170
441804542,4,1,12.76,265.5338,72.1960
441804556,4,1,11.91,265.3261,72.1700
441804565,4,1,5.29,265.4928,72.1552
441804568,4,1,4.12,265.4848,72.1472
441804674,4,1,9.03,266.0454,72.0509
441804888,4,1,11.26,265.8504,72.6112
441804946,4,1,10.48,265.9818,72.7237
441805408,4,1,11.18,265.6919,73.9661
441806023,4,1,10.62,265.7064,75.9978
441806297,4,1,9.52,265.9236,76.9501
441806350,4,1,10.57,265.7983,77.1743
441806402,4,1,10.14,265.9063,77.3489
441806827,4,1,13.69,266.2098,76.9870
441807294,4,1,13.98,266.3436,75.3146
441807376,4,1,8.53,266.1207,75.0573
441807720,4,1,13.66,266.1875,74.0733
441807753,4,1,8.69,266.1774,73.9802
441807865,4,1,12.79,266.1133,73.6950
441808043,4,1,10.27,266.3989,73.2063
441808062,4,1,8.01,266.2203,73.1629
441808279,4,1,5.66,266.0868,72.6255
441808296,4,1,11.66,266.2423,72.5597
441808423,4,1,11.25,266.1839,72.2201
441808642,4,1,13.87,266.6403,72.2410
441808796,4,1,11.25,266.4952,72.6361
441808865,4,1,11.23,266.7930,72.7919
441809052,4,1,8.66,266.5924,73.2881
441809057,4,1,9.73,266.8346,73.2966
441809255,4,1,12.66,266.5149,73.8516
441809446,4,1,10.72,266.6777,74.4265
441809655,4,1,10.31,266.7767,75.0466
441809977,4,1,13.43,266.5588,76.1934
441810025,4,1,9.42,266.6609,76.3534
441810468,4,1,12.24,267.0810,77.9571
441810703,4,1,11.70,267.1010,77.0533
441810716,4,1,6.98,267.1016,77.0297
441810717,4,1,10.64,266.9254,77.0233
441810922,4,1,12.33,267.0943,76.2662
441811392,4,1,12.79,267.0061,74.6149
441811894,4,1,12.97,266.9597,73.1758
441811910,4,1,7.20,266.9102,73.1323
441811929,4,1,11.72,267.1811,73.0779
441811982,4,1,9.40,267.2003,72.9562
441812190,4,1,13.08,266.8983,72.4420
441812317,4,1,9.11,267.2510,72.0559
441812395,4,1,15.21,267.3178,72.0876
441812588,4,1,10.27,267.4636,72.5549
441812710,4,1,12.38,267.3186,72.9444
441812742,4,1,11.19,267.2537,73.0295
441812800,4,1,10.01,267.2832,73.1994
441812894,4,1,9.55,267.4110,73.4401
441813045,4,1,9.81,267.4600,73.8923
441813157,4,1,12.81,267.4208,74.2145
441813918,4,1,4.55,267.3636,76.9644
441813927,4,1,13.15,267.5934,76.9890
441813931,4,1,11.52,267.3792,77.0033
441813934,4,1,12.02,267.3532,77.0053
444044027,2,3,10.89,143.7736,49.8580
444044903,2,1,9.36,189.0800,53.1093
445807112,2,4,9.67,167.4074,51.4947
445807130,2,4,4.65,167.3197,51.3790
445807396,2,4,13.24,167.2949,49.9557
445807735,2,4,10.73,167.4094,48.1687
445807783,2,4,11.76,167.7120,47.9474
445807827,2,4,9.55,167.8200,48.1956
445807979,2,4,10.07,167.7916,49.0317
445809047,2,1,11.08,169.1523,52.9935
445809159,2,1,11.05,169.2388,52.3771
445809199,2,1,12.93,169.1509,52.1543
445809234,2,1,12.36,169.1972,52.0171
445809467,2,4,12.93,169.2446,50.6745
445809472,2,4,13.18,169.2009,50.6409
445809684,2,4,4.95,169.1736,49.4762
445810051,2,4,11.27,170.3942,48.3418
445810293,2,4,9.04,170.4665,49.6717
445810418,2,4,10.99,170.5068,50.1998
445810796,2,1,11.16,170.4155,52.4548
445810816,2,1,8.71,170.4607,52.5581
445811336,2,1,6.89,171.4793,52.1319
445811497,2,1,10.86,171.6066,51.1813
445811513,2,1,10.28,171.5014,51.0337
445812088,2,4,10.17,171.8738,48.1020
445812266,2,4,14.31,171.9181,49.0394
445812285,2,4,10.93,171.9911,49.1964
445812706,2,1,10.57,171.8644,51.4314
445812976,2,1,10.80,171.9243,52.9613
445828995,2,1,8.35,172.2849,50.2626
445829252,2,4,10.72,172.3240,48.8902
445829343,2,4,10.45,172.2919,48.3811
445829377,2,4,7.17,172.2176,48.2312
445829399,2,4,11.27,172.3300,48.1036
445829593,2,4,8.17,173.0186,48.8217
445829900,2,1,11.17,173.0620,50.4556
445832349,2,1,13.41,173.2553,53.4982
445832399,2,1,10.65,173.1883,53.1291
445832517,2,1,8.16,173.2383,52.5236
445832640,2,1,8.86,173.2297,51.7519
445832795,2,1,10.36,173.2622,50.7221
445833546,2,1,8.75,173.4402,49.8301
445833697,2,1,8.85,173.3407,50.7413
445833814,2,1,11.23,173.4405,51.5400
445834033,2,1,11.22,173.4465,53.1109
445834088,2,1,9.65,173.3732,53.3576
445835055,3,2,9.72,187.2815,60.1997
445835382,3,2,10.72,187.3719,62.4721
445835414,3,2,11.66,187.2862,62.6592
445835746,3,2,10.61,187.3598,64.6818
445835770,3,2,10.95,187.3819,64.8841
445836202,3,2,10.29,187.6576,64.0420
445836238,3,2,8.49,187.5489,63.8887
445836628,3,2,11.12,187.4685,61.5472
445836730,3,2,10.74,187.5738,60.8521
445837560,3,2,12.94,187.9534,63.7301
445837596,3,2,11.68,187.9298,63.9085
445837795,3,2,9.75,187.9574,65.1962
445853771,3,4,11.09,197.6463,78.8916
445854133,3,4,11.61,197.9317,80.4640
445854137,3,4,5.49,198.1057,80.4714
445854456,3,4,13.53,197.7238,82.0183
445854462,3,4,12.26,197.9009,82.0678
445855626,3,4,8.02,199.1344,81.5040
445855689,3,4,9.91,198.7508,81.8500
445855740,3,4,8.01,198.7312,82.0975
445856504,3,4,8.20,200.4251,79.9004
445856698,3,4,11.75,200.3919,80.6694
445856863,3,4,10.30,200.1019,81.4478
445857434,3,4,10.23,203.7782,71.6214
445857438,3,4,11.41,203.6706,71.5754
445857620,3,4,11.11,203.6643,70.5276
445857651,3,4,10.38,203.6483,70.4034
445858164,3,2,11.02,203.7052,67.5579
445858390,3,2,10.35,203.6634,66.4187
445859031,3,2,10.16,204.9382,57.2293
445859097,3,2,10.22,204.8649,57.6314
445859115,3,2,11.22,204.7658,57.7667
445859383,3,2,8.26,204.9104,59.2060
445859771,3,3,10.42,214.1210,58.3902
445859773,3,3,8.12,214.0725,58.3894
445861402,3,3,12.20,215.0505,59.0534
445861731,3,3,11.43,215.0835,58.7926
445863552,3,3,11.60,215.3764,59.8667
446129142,2,3,13.33,146.1786,55.2841
446129771,2,3,10.26,146.4390,55.1788
446129911,2,3,8.12,146.5110,55.7499
446134487,2,3,8.09,147.0205,56.8421
446135128,2,3,7.15,147.1431,54.2648
446135326,2,3,10.55,147.2651,54.4010
446135356,2,3,11.34,147.2335,54.5198
446152365,2,2,10.86,147.3888,58.2245
446152451,2,2,8.51,147.3836,57.8787
446152855,2,3,10.92,147.4138,55.9046
446153042,2,3,9.35,147.3819,55.0377
446165394,2,1,10.77,183.5603,51.9851
446165931,2,1,10.31,183.5559,48.9299
446168049,3,4,11.04,201.6256,78.1736
446168652,3,4,13.33,201.1925,80.7329
446168743,3,4,11.04,201.4328,81.1596
446171391,3,4,8.81,206.1086,77.2304
446171620,3,4,9.56,206.2294,75.9603
446172426,3,4,10.63,205.9993,72.4624
446172447,3,4,8.79,206.0480,72.3620
446172537,3,4,11.08,206.0817,71.9365
446173298,3,2,13.17,203.2731,57.8158
446173348,3,2,10.66,203.1415,58.0832
446173433,3,2,10.19,203.2363,58.5241
450297318,1,2,9.34,142.9690,39.9877
450297416,1,2,9.74,142.9066,39.5311
450297524,1,2,11.00,142.8866,39.0607
450297805,1,2,13.05,142.9475,37.8064
450297919,1,2,8.21,142.9845,37.1598
450298068,1,2,5.57,142.9263,36.4290
450298091,1,2,8.41,142.9831,36.3170
450298700,1,2,10.62,143.1709,38.3308
450299795,1,2,11.35,143.2640,39.9958
450300025,1,2,9.64,143.2324,38.8803
450300207,1,2,9.50,143.2497,37.9466
450300240,1,2,9.87,143.2201,37.7970
450300492,1,2,8.55,143.3004,36.3701
450300502,1,2,13.12,143.1834,36.3068
450300565,1,2,8.85,143.2811,36.0601
450302084,1,3,8.11,149.3659,29.1720
450302399,1,3,8.02,149.2895,27.5756
450302631,1,3,9.32,149.3662,26.2884
450303305,1,2,9.32,143.7747,36.9616
450303544,1,2,11.00,143.6332,38.2313
450303692,1,2,10.68,143.6709,39.0172
450303834,1,2,3.94,143.7657,39.6216
450304261,1,2,11.01,143.6598,41.5351
450322924,2,4,10.14,159.1138,41.5004
450323284,1,1,10.88,159.1723,39.1787
450323508,1,1,9.84,159.0792,37.8766
450323783,1,1,5.87,159.0895,36.3267
450323939,1,1,8.10,159.5211,36.4577
450324325,1,1,9.04,159.4740,38.7585
450324381,1,1,13.30,159.3916,39.0995
450325085,1,1,9.78,159.6499,40.7577
450325149,1,1,7.86,159.6527,40.3221
450325205,1,1,11.93,159.6284,40.0122
450325532,1,1,9.93,159.6337,38.0012
450325635,1,1,9.95,159.5481,37.2417
450325953,1,1,11.42,159.8259,36.5701
450325981,1,1,11.47,159.7820,36.7589
450326072,1,1,8.21,159.7243,37.2686
450326170,1,1,5.32,159.7801,37.9097
450326544,1,1,9.67,159.7873,40.2163
450326579,1,1,11.59,159.7547,40.3720
450326713,2,4,11.20,159.7154,41.3520
450326921,2,4,11.19,159.9397,41.1116
450327167,1,1,9.19,159.8901,39.5919
450327316,1,1,11.50,159.9477,38.7313
450327435,1,1,17.57,159.9782,38.0107
450327768,1,1,10.19,160.2291,35.9132
450328059,1,1,11.71,160.2657,37.6810
450328136,1,1,11.22,160.1480,38.2628
450328353,1,1,9.51,160.2693,39.4205
450328368,1,1,11.27,160.1649,39.5256
450329134,2,4,11.26,163.8345,39.8674
450329146,2,4,8.03,163.7427,39.7906
450329357,1,1,11.36,163.7497,38.3996
450329399,1,1,13.37,163.8317,38.1304
450329533,1,1,10.14,163.7326,37.3124
450329691,1,1,10.85,163.7494,36.1678
450329988,1,1,8.60,164.3664,37.6484
450330080,1,1,10.95,164.3987,38.3458
450330164,1,1,11.96,164.4462,38.9017
450330269,2,4,10.44,164.4113,39.4803
450330692,2,4,8.96,164.7018,41.3821
450330919,2,4,11.77,164.7338,39.9131
450331002,2,4,10.04,164.7555,39.2416
450331050,1,1,9.04,164.6740,38.9822
450331147,1,1,8.53,164.7568,38.2623
450331222,1,1,10.55,164.7389,37.7917
450331345,1,1,9.95,164.6948,36.7181
450331692,2,4,10.76,168.8862,37.3869
450332087,2,4,11.25,168.8424,39.9498
450332273,2,4,15.65,168.9738,41.0497
450332278,2,4,10.09,168.9330,41.0727
450332281,2,4,10.53,168.8615,41.0864
450332351,2,4,9.60,168.8605,41.5025
450332648,2,4,8.51,169.0349,40.5297
450332986,2,4,11.20,169.1070,38.0393
450333130,1,1,8.25,169.0174,36.9290
450333701,2,4,7.21,173.3070,38.8564
450333992,2,4,9.51,173.2225,40.7042
450334014,2,4,10.49,173.1963,40.9272
450334251,2,4,10.95,175.7212,41.3597
450334304,2,4,8.21,175.6143,41.0510
453414846,2,3,10.76,146.0010,48.7879
453425318,2,3,9.22,146.2241,53.8702
453425616,2,3,8.06,146.2182,52.0347
453425912,2,3,8.58,146.1129,50.2485
453425945,2,3,10.31,146.2366,50.0697
453426326,2,3,10.79,146.3438,48.0791
453426357,2,3,11.26,146.4292,48.2567
453426865,2,3,11.17,146.3508,51.4507
453427095,2,3,11.87,146.3819,52.6131
453427692,2,3,10.30,146.5119,51.6060
453428169,2,3,10.70,146.5828,48.6396
453428290,2,3,11.22,146.6898,47.9931
453428308,2,3,10.57,146.7135,48.0534
453428777,2,3,10.83,146.7862,51.0592
453428902,2,3,14.35,146.8001,51.9024
453429168,2,3,10.64,146.6898,53.6926
453429536,2,3,10.02,146.9858,51.9907
453429627,2,3,12.26,146.8860,51.4566
453430095,2,3,9.40,146.8247,48.7662
453430216,2,3,8.45,146.8176,48.0349
453430370,2,3,11.04,147.0785,48.5755
453430418,2,3,8.49,146.9951,48.7646
453430899,2,3,13.92,147.0669,51.2472
453431473,2,3,10.63,147.2898,52.8138
453431591,2,3,11.36,147.3029,52.1007
453432393,2,3,17.49,147.3981,48.5679
453432439,2,3,9.72,147.4191,48.8588
453432481,2,3,7.83,147.5245,49.0755
453432784,2,3,8.90,147.5257,50.9508
453433386,2,3,15.02,147.5687,53.2539
453443532,2,3,11.39,147.7096,49.5009
453443565,2,3,10.68,147.6632,49.2579
453443842,2,3,9.22,147.8576,48.1943
453444024,2,3,10.41,147.7660,49.2905
453444088,2,3,11.04,147.7746,49.6874
453444149,2,3,9.26,147.8428,50.0319
453444338,2,3,8.05,147.8149,51.1449
453444486,2,3,8.25,147.7431,52.0184
453444539,2,3,11.63,147.7951,52.3953
453444580,2,3,8.53,147.7723,52.6237
453444626,2,3,10.86,147.8249,52.8937
453444649,2,3,11.25,147.8006,53.0104
453444667,2,3,15.73,147.8584,53.1585
453444690,2,3,10.15,147.7586,53.3480
453444869,2,3,10.54,148.0694,53.4690
453444900,2,3,10.83,147.9083,53.1988
453444908,2,3,8.42,148.0305,53.1457
453444928,2,3,10.45,147.9927,53.0093
453445162,2,3,8.28,148.0013,51.5896
453445444,2,3,8.57,148.0388,49.9765
453445465,2,3,11.45,147.9315,49.7920
453445470,2,3,11.52,147.9008,49.7646
453445477,2,3,10.09,148.0680,49.7403
453445503,2,3,7.27,147.9815,49.6215
453445590,2,3,7.10,148.0679,49.1904
453445913,2,3,15.71,148.0812,48.6276
453446117,2,3,11.86,148.0910,49.7680
453446670,2,3,11.79,148.1052,53.2526
453446967,2,3,11.34,148.3104,52.8123
453447097,2,3,8.66,148.4203,51.9885
453447179,2,3,11.31,148.3744,51.5966
453447238,2,3,11.18,148.3884,51.2518
453447261,2,3,10.71,148.3365,51.0888
458419988,2,1,11.38,170.6744,53.6138
458420128,2,1,13.84,170.6141,52.6095
458420221,2,1,11.63,170.7049,51.9343
458420277,2,1,9.43,170.5629,51.5562
458420823,2,4,14.01,170.6178,48.1653
458421523,2,1,10.24,170.7619,52.0868
458421534,2,1,10.09,170.8512,52.1669
458421559,2,1,12.88,170.7449,52.2819
458421651,2,1,11.33,170.7588,52.8274
458421853,2,1,8.80,171.0332,53.5525
458422065,2,1,7.57,170.9485,52.0402
458422501,2,4,8.50,171.0274,49.3749
458422510,2,4,10.86,171.0866,49.3170
458422819,2,4,5.22,171.1438,48.6057
458423032,2,4,9.92,171.2549,49.6563
458423698,2,1,14.03,171.1523,53.9594
458423772,2,1,11.30,171.4508,53.4907
458423882,2,1,11.52,171.3223,52.6686
458424407,2,4,7.72,171.3218,49.3751
458425544,2,1,10.86,182.6323,47.4383
458427132,2,1,10.73,182.7656,47.2242
458427220,2,1,10.43,182.8106,47.8287
458460575,3,4,10.93,233.1314,75.1178
458477323,3,3,12.40,232.1245,70.8576
458477753,3,3,9.75,232.0117,68.7359
458477975,3,3,10.64,232.0922,67.6704
458478106,3,3,13.33,232.0203,67.0201
458478250,3,3,9.77,232.1466,66.3587
458479571,3,3,10.25,233.1973,65.4072
458479581,3,3,11.23,233.1127,65.3726
458479813,3,3,11.89,233.0858,64.0575
458479907,3,3,11.40,233.1553,63.4451
458480002,3,3,13.22,233.1318,62.9618
458480234,3,3,10.87,233.1980,61.8236
458480708,3,3,8.52,233.5308,60.3250
458481077,3,3,12.67,233.4992,62.0111
458481461,3,3,7.14,233.4629,63.9073
458481611,3,3,12.95,233.4797,64.6474
458481708,3,3,8.43,233.3877,65.2068
458481879,3,3,8.84,235.1685,65.8395
458481937,3,3,13.11,235.0392,65.5391
458482000,3,3,10.28,235.1286,65.1980
458482136,3,3,9.13,235.2341,64.4823
458482224,3,3,14.00,235.2163,63.9913
458482977,3,3,11.13,235.0760,60.3345
458483231,3,3,8.71,235.4237,60.7338
458483944,3,3,13.68,235.4755,63.9226
458484139,3,3,15.62,235.4372,64.8977
458484258,3,3,8.73,235.4798,65.4661
458690359,1,1,8.49,157.0513,34.5559
458690552,1,1,10.50,157.0780,33.2250
458690959,1,1,11.19,157.0891,30.7810
458691019,1,1,8.21,157.0717,30.4412
459178663,2,2,9.51,156.6463,55.8231
459178761,2,2,8.20,156.7368,56.5073
459186498,2,1,12.73,176.6834,55.3241
459186563,2,1,12.33,176.8029,55.6237
459186567,2,1,4.20,176.7319,55.6280
459186984,2,1,9.11,176.8218,57.8545
459186997,2,1,8.03,176.8338,57.9336
459187353,2,1,8.54,176.8007,59.9972
459187606,3,1,11.15,183.7072,76.2100
459187731,3,1,16.07,183.7467,75.3751
459187977,3,1,10.10,183.7155,73.8951
459191563,2,1,10.13,180.8828,46.0940
459191605,2,1,11.10,180.8217,46.4374
459191764,2,1,10.78,180.8550,47.4399
459215281,3,2,12.39,197.1451,55.0513
459215309,3,2,11.24,197.2469,55.1839
459215340,3,2,12.29,197.2584,55.4181
459215450,3,2,9.98,197.1548,56.0172
459215942,3,2,10.76,197.2252,58.9109
459216053,3,2,10.87,197.1396,59.4727
459216193,3,1,11.93,193.9676,71.5343
459216483,3,1,8.17,193.7842,69.8168
459217194,3,2,3.95,194.1082,65.9943
459217369,3,2,9.40,194.1840,66.8183
459217634,3,1,10.68,194.2507,68.0456
459217835,3,1,12.65,194.2170,69.0271
459218143,3,1,7.37,194.2895,70.7552
459219307,3,2,8.55,194.5454,66.6647
459220020,3,1,7.42,194.7003,68.7867
459220068,3,1,8.92,194.7940,69.0308
459220381,3,1,5.89,194.7735,70.5968
459220510,3,1,13.36,194.7049,71.4459
459220580,3,1,8.38,194.8109,71.8416
459221051,3,2,8.48,201.1786,57.3343
459221102,3,2,13.75,201.0608,57.0034
459222815,3,2,6.62,201.7929,64.7197
459222850,3,2,12.28,201.9241,64.4705
459223158,3,2,10.53,201.7833,62.7643
459223224,3,2,10.44,201.8931,62.3409
459223649,3,2,5.49,202.1119,59.9460
459223799,3,2,11.28,202.1698,60.7460
459223872,3,2,10.84,202.1559,61.1488
459224038,3,2,10.09,202.1715,62.0869
459224768,3,2,10.37,203.7640,65.5400
459224892,3,2,10.25,203.8780,64.6711
459224921,3,2,9.23,203.9260,64.4728
459225217,3,2,8.56,203.8413,62.9084
459225605,3,2,11.52,203.9184,60.8635
459225712,3,2,9.27,203.8503,60.2366
459242214,3,2,10.10,204.1200,59.8774
459242316,3,2,10.99,204.0053,60.4542
459242678,3,2,14.57,203.9652,62.6859
459242821,3,2,10.64,204.0005,63.4492
459242949,3,2,10.96,204.0293,64.1404
459243011,3,2,11.60,204.1551,64.5339
459243345,3,3,16.58,215.7060,59.1434
459245359,3,3,10.92,216.2066,59.4463
459792167,2,1,9.12,175.3724,52.8651
459792287,2,1,8.22,175.3819,51.9819
459792430,2,1,11.28,175.4299,51.0457
459792594,2,1,10.89,175.2964,50.0799
459793278,2,1,11.08,175.4602,50.5934
459793572,2,1,10.97,175.5395,52.6989
459793859,2,1,9.38,175.6300,53.3115
459794070,2,1,8.60,175.7595,51.9268
459794284,2,1,9.25,175.7694,50.4091
459794370,2,1,10.84,175.7531,49.7637
459794390,2,1,11.00,175.7503,49.5314
459794794,2,1,10.35,175.8520,48.7906
459794921,2,1,11.14,175.8996,49.6746
459795003,2,1,16.21,175.9582,50.1721
459795068,2,1,8.56,175.8272,50.6106
459795083,2,1,9.44,175.8785,50.7164
459795288,2,1,8.00,175.9599,51.9615
459795643,2,1,9.77,176.0353,53.5220
459796060,2,1,9.68,176.0066,50.9129
459796094,2,1,10.88,176.1408,50.6484
459796187,2,1,9.26,176.1699,49.9420
459796381,2,1,11.43,176.0088,48.6925
459796405,2,1,5.83,176.1217,48.5164
459799206,2,1,10.67,176.5527,51.9469
459799364,2,1,9.30,176.6380,50.8785
459799381,2,1,10.30,176.7032,50.7731
459799405,2,1,9.06,176.6220,50.5935
459799975,2,1,8.41,176.7581,49.0942
459799994,2,1,9.29,176.8655,49.2072
459800032,2,1,10.33,176.8593,49.5536
459800061,2,1,9.49,176.8757,49.7897
459800101,2,1,10.64,176.8821,50.1799
459800102,2,1,12.67,176.7945,50.1873
459800214,2,1,8.25,176.7652,50.9711
459800267,2,1,11.71,176.7648,51.4167
459800469,2,1,9.83,176.8159,52.8220
459800496,2,1,9.69,176.9005,53.0464
459968497,4,2,10.56,254.6952,60.5788
459968655,4,2,8.54,254.7655,61.1471
459969554,4,2,13.54,254.7410,64.3008
459969957,4,2,11.90,254.8158,65.7476
459970307,4,2,9.32,254.9240,64.6993
459970335,4,2,10.95,254.9856,64.5935
459970396,4,2,11.31,255.0780,64.4135
459976125,4,2,11.82,254.9264,62.6622
459976272,4,2,16.39,254.8983,62.1590
459976281,4,2,10.90,255.0715,62.1391
459976473,4,2,9.76,255.0751,61.4879
459976599,4,2,12.13,255.1170,61.0442
459976678,4,2,10.49,255.0190,60.8213
459976684,4,2,8.72,254.9471,60.8072
459976933,4,2,10.32,255.0887,59.9400
459977111,4,2,13.19,255.4729,60.5484
459977299,4,2,17.00,255.4950,61.1886
459977474,4,2,13.31,255.6250,61.7517
459977686,4,2,10.42,255.4867,62.4451
459978312,4,2,5.29,255.5653,64.6010
459978466,4,2,12.12,255.5463,65.2288
459978721,4,2,8.56,255.8172,65.7753
459978923,4,2,11.24,255.7764,65.0194
459979376,4,2,13.22,255.7623,63.6049
459979427,4,2,14.84,255.7943,63.4688
459979505,4,2,16.70,255.8654,63.1895
459979984,4,2,14.18,255.6307,61.7494
459980341,4,2,9.80,255.6264,60.6116
459980851,4,2,10.36,255.9665,60.7147
459980945,4,2,13.17,256.0988,60.9953
459981026,4,2,8.85,256.0604,61.2451
459981057,4,2,9.45,255.9088,61.3206
459981342,4,2,8.29,255.9867,62.2080
459981365,4,2,14.36,255.9557,62.2632
459982139,4,2,14.08,256.0682,64.8580
459982553,4,2,11.86,256.3049,65.4691
459982629,4,2,8.63,256.2730,65.1640
459982814,4,2,13.88,256.2997,64.5190
