#
# Full target list for orbit 107, sector 50
# Created Mon Feb 28 10:01:21 EST 2022 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
422348355,1,3,7.82,198.0211,11.2204
422827966,4,4,11.56,270.0521,75.7877
422828136,4,4,10.15,270.0006,74.9047
422828596,4,4,8.79,269.9180,72.3970
422989717,4,2,12.89,263.4468,54.4610
422989796,4,2,12.93,263.5218,54.6854
422989882,4,2,11.21,263.3821,54.9339
422990425,4,2,13.41,263.5489,56.6024
422990441,4,2,13.88,263.5387,56.6683
423024785,4,2,5.55,263.3818,57.5588
423025131,4,2,8.88,263.4513,58.7793
423025165,4,2,11.40,263.5267,58.9044
423025387,4,2,9.64,263.4503,59.7436
424383364,4,4,14.68,277.2630,76.8352
424383790,4,4,11.20,277.3987,75.5725
424384243,4,4,10.53,277.1335,74.2532
424384395,4,4,11.44,277.2006,73.9639
424384743,4,4,10.56,277.2177,72.9559
424384788,4,4,8.82,277.3571,72.8255
424388104,4,4,12.65,281.0214,77.7905
424388542,4,4,9.54,281.3018,76.2622
424388625,4,4,11.62,281.0498,75.9970
424388628,4,4,9.43,281.0368,75.9919
424388719,4,4,11.47,281.1362,75.6844
424388839,4,4,10.91,280.9668,75.3545
424389046,4,4,10.06,281.3220,74.7857
424389265,4,4,13.15,281.2226,74.1506
424389577,4,4,11.09,281.2242,73.2808
424390417,4,4,10.36,281.5606,72.4660
424390936,4,4,10.19,281.5223,73.7580
424391070,4,4,4.43,281.4450,74.0861
424391516,4,4,10.60,281.5778,75.3034
424391564,4,4,5.34,281.5922,75.4344
424426356,4,4,11.17,281.5893,75.6970
424437783,4,3,11.75,279.4287,65.5740
424437957,4,3,9.69,279.4124,65.1312
424438094,4,3,13.25,279.4563,64.8123
424438735,4,3,5.89,279.6006,63.5330
424438769,4,3,11.97,279.4206,63.4651
424438824,4,3,10.64,279.6042,63.3492
424439178,4,3,9.67,279.4873,62.5664
424439457,4,3,11.08,279.4318,61.9709
424439649,4,3,11.23,279.4864,61.5375
424439672,4,3,11.14,279.5223,61.4988
424439938,4,3,8.82,279.5907,61.0177
424439943,4,3,10.45,279.4601,61.0058
424440068,4,3,11.09,279.5368,60.7404
424461085,4,3,15.70,279.5315,60.3617
424461402,4,3,11.49,279.7354,60.0920
424461577,4,3,10.15,279.7344,60.3981
424461674,4,3,13.86,279.6777,60.5525
424461841,4,3,14.09,279.8277,60.8344
424462265,4,3,11.69,279.8216,61.6084
424463252,4,3,10.76,279.8172,63.5771
424463349,4,3,8.13,279.8284,63.7920
424463576,4,3,10.11,279.8868,64.2588
424464086,4,3,10.90,279.7445,65.4514
424696771,4,3,9.29,294.2267,57.2239
424696909,4,3,8.18,294.2297,57.3512
424696946,4,3,11.80,294.1416,57.3944
424697634,4,3,9.48,294.1153,58.1787
424698455,4,3,11.58,294.2205,59.1730
424699223,4,3,8.28,294.3920,59.7300
424699452,4,3,10.40,294.4784,59.4596
424699508,4,3,14.40,294.3882,59.3939
424699642,4,3,10.33,294.5072,59.1957
424699808,4,3,15.44,294.4411,59.0082
424699815,4,3,16.44,294.4347,59.0022
424701463,4,3,15.73,294.3932,57.2162
424701617,4,3,10.02,294.3494,57.0582
424701772,4,3,11.70,294.3577,56.8949
424702245,4,3,8.47,294.3276,56.4111
424720852,4,3,13.44,294.6354,56.1624
424722673,4,3,13.92,294.5485,58.0330
424723089,4,3,8.96,294.5241,58.5048
424723563,4,3,10.31,294.5736,59.0749
424730417,4,1,10.59,255.3689,65.4288
424730553,4,1,11.16,255.3309,64.7594
424730566,4,1,8.15,255.2927,64.6942
424730711,4,1,10.98,255.1589,64.1523
424731131,4,2,13.05,255.2160,62.5865
424731143,4,2,10.95,255.3471,62.5566
424731392,4,2,10.86,255.3143,61.6578
424731574,4,2,11.72,255.1801,61.0042
424731682,4,2,5.32,255.3200,60.6490
424731749,4,2,9.18,255.1673,60.4345
424731804,4,2,8.01,255.3649,60.2572
424732772,1,2,10.75,199.0195,18.5453
424732829,1,2,7.87,199.1178,18.9555
424732844,1,2,5.59,199.0589,19.0518
424732949,1,2,6.15,199.1337,19.7855
424732999,1,2,8.04,199.1284,20.0982
424733136,1,2,9.07,199.1385,21.1712
424733221,1,2,9.38,199.0725,21.7743
424733381,1,2,10.20,199.0230,22.8895
424733416,1,2,10.66,199.0729,23.2141
424733444,1,2,10.41,199.0135,23.4924
424733642,1,2,12.88,199.4125,22.8501
424733669,1,2,10.97,199.4426,22.7392
424733781,1,2,16.38,199.4539,21.9520
424733916,1,2,8.36,199.5028,20.9979
424733948,1,2,11.08,199.4638,20.7806
424733993,1,2,13.64,199.5193,20.4069
424734088,1,2,10.19,199.4373,19.6966
424734435,1,2,17.30,202.9433,18.5404
424734632,1,2,13.28,202.8740,19.7315
424735150,2,3,9.05,202.9121,23.3747
424735155,2,3,10.08,202.9589,23.3893
424735547,2,3,16.38,208.3770,21.9820
424735837,1,2,10.83,208.3306,20.2115
424736246,2,4,13.46,216.5545,18.1617
424736366,2,4,10.30,216.6026,18.7445
424736467,2,4,5.22,216.6136,19.2271
424736506,2,4,8.62,216.5890,19.3785
424736570,2,4,8.43,216.6199,19.7059
424736945,2,4,11.79,216.5714,21.6811
424737050,2,4,11.37,216.6180,22.3043
424737314,2,4,9.98,216.5781,23.9168
424737333,2,4,11.37,216.6532,23.8718
424737480,2,4,10.92,216.7216,22.9788
424737730,2,4,11.49,216.6239,21.5908
424738213,2,4,8.31,216.7202,18.9242
424781705,2,4,10.10,216.8058,18.8395
424781714,2,4,11.10,216.8517,18.9016
424781746,2,4,12.52,216.8120,19.0834
424781836,2,4,12.13,216.8134,19.5979
424782479,2,4,11.50,216.8009,22.9686
424782561,2,4,11.05,216.7585,23.3454
424873168,4,3,9.13,295.1582,59.7112
424902441,4,3,10.96,295.1615,56.9084
424902651,4,3,8.05,295.1492,56.7190
424902696,4,3,14.83,295.2211,56.6837
441662309,3,1,11.25,210.9578,54.1515
441662337,3,1,17.83,210.9900,54.3155
441664220,3,1,9.33,211.2604,54.6685
441686108,3,1,8.52,211.9427,54.0478
441688647,3,1,8.78,212.3721,56.0868
441690074,3,1,11.18,212.4487,55.4265
441690315,3,1,11.24,212.4553,54.2933
441690465,3,1,10.57,212.7728,54.3307
441690549,3,1,10.40,212.7335,54.7602
441690563,3,1,11.30,212.5908,54.8181
441690583,3,1,11.25,212.6238,54.9128
441690780,3,1,11.18,212.7914,55.9490
441692365,3,1,10.30,212.8486,55.1880
441692498,3,1,11.77,212.7975,54.5767
441692540,3,1,7.29,212.8202,54.4089
441693144,3,1,10.70,213.1563,56.6593
441693154,3,1,11.71,213.1238,56.7251
441694222,3,1,9.53,213.2426,56.9425
441694284,3,1,10.27,213.3641,56.5796
441694629,3,1,10.27,213.3272,54.6888
441694693,3,1,10.84,213.2214,54.3045
441694824,3,1,8.05,213.6151,54.2851
441694889,3,1,7.14,213.5226,54.6375
441695080,3,1,11.42,213.5354,55.6673
441696466,3,1,8.74,213.6695,56.0975
441696563,3,1,10.39,213.7285,55.5229
441696845,3,1,13.14,213.8075,54.0574
441696876,3,1,12.65,213.8860,54.0270
441697305,3,1,6.12,213.9996,56.6886
441697343,3,1,10.66,213.8656,56.9070
441697382,3,1,10.90,214.0153,57.0881
441698126,1,2,7.84,202.2279,19.7908
441698252,1,2,10.15,202.2664,20.6625
441698321,1,2,10.60,202.2463,21.1822
441698325,1,2,10.47,202.2468,21.2055
441698458,1,2,10.37,202.2773,22.2219
441699139,1,2,10.14,202.4278,20.7319
441699446,1,2,11.20,202.3376,18.6736
441699584,1,2,9.95,202.5701,18.1278
441699834,1,2,11.54,202.5756,19.7563
441699843,1,2,11.98,202.4959,19.8433
441699872,1,2,10.33,202.5038,20.0328
441700052,1,2,9.35,202.5793,21.5000
441700135,1,2,9.41,202.5799,22.1579
441700154,1,2,11.27,202.4790,22.2783
441700276,2,3,10.59,202.5507,23.2202
441700609,1,2,10.35,202.8186,19.5703
441700701,1,2,10.26,202.7917,20.2369
441700717,1,2,11.99,202.8242,20.3489
441700768,1,2,14.25,202.7786,20.8747
441700797,1,2,11.19,202.7940,21.0441
441701048,2,3,10.59,202.7276,22.9008
441701415,3,1,14.31,214.7990,52.2898
441701475,3,1,10.39,214.8679,51.8636
441701515,3,1,11.15,214.8612,51.5823
441701554,3,1,9.03,214.8655,51.3021
441701720,3,1,11.32,214.9303,50.2324
441702097,3,1,11.29,215.1243,48.2061
441702117,3,1,8.40,215.0251,48.3497
441702137,3,1,7.50,215.0724,48.5069
441702261,3,1,7.82,214.9681,49.2993
441702539,3,1,10.83,215.0523,50.9754
441702640,3,1,12.71,215.1342,51.6699
441702725,3,1,13.53,215.1214,52.1452
441702898,3,1,16.61,215.0271,53.3755
441702931,3,1,11.11,215.0821,53.5622
441703000,3,1,9.22,215.2453,53.7936
441703243,3,1,8.51,215.3297,52.0265
441703270,3,1,10.44,215.1662,51.8001
441703441,3,1,10.33,215.3170,50.5885
441703559,3,1,8.78,215.1700,49.8383
441704033,3,1,10.67,215.4232,48.6545
441704099,3,1,11.27,215.3483,49.0831
441704301,3,1,12.79,215.4706,50.1776
441704457,3,1,7.61,215.5052,51.1116
441704810,3,1,7.67,215.4994,53.5212
441705313,3,1,10.42,215.6868,50.7775
441705389,3,1,10.47,215.5698,50.3121
441705420,3,1,11.11,215.6219,49.9970
441705626,3,1,10.58,215.5540,48.8325
441705792,3,1,11.44,215.6830,48.1208
441706103,3,1,10.13,215.8146,49.5175
441706266,3,1,13.37,215.8718,50.4665
441706301,3,1,9.40,215.6962,50.7165
441706373,3,1,11.42,215.8354,51.1604
441706467,3,1,14.14,215.7643,51.7763
441706487,3,1,10.06,215.8394,51.9124
441706605,3,1,11.78,215.7771,52.7422
441706742,3,1,9.75,215.7735,53.5643
441706775,3,1,11.97,215.7876,53.7368
441706984,3,1,10.36,215.9922,52.6715
441707217,3,1,17.05,215.8825,51.1984
441707427,3,1,8.26,215.9851,49.8692
441707475,3,1,6.83,216.0223,49.5324
441707490,3,1,5.86,215.9024,49.4049
441707693,3,1,10.17,215.9728,48.2152
441707974,3,1,11.30,216.0946,49.2469
441707985,3,1,7.93,216.1286,49.2975
441708127,3,1,10.92,216.1971,50.1632
441708144,3,1,8.33,216.0670,50.2482
441708430,3,1,8.95,216.2223,52.1372
441708756,3,1,12.37,216.3594,53.6066
441708762,3,1,6.63,216.3169,53.5845
441709021,3,1,3.55,216.2968,51.8483
441709443,3,1,9.75,216.2623,49.2446
441709620,3,1,14.68,216.3620,48.1067
441710168,3,1,10.52,216.5692,51.2792
441710254,3,1,10.52,216.4568,51.8300
441710361,3,1,11.26,216.5055,52.6907
441710478,3,1,11.20,216.4936,53.4120
441710537,3,1,10.32,216.4460,53.8175
441710697,3,1,10.68,216.6549,53.0825
441710978,3,1,9.82,216.7704,51.2250
441711039,3,1,9.87,216.6957,50.7684
441711130,3,1,12.13,216.6836,50.1070
441711248,3,1,16.48,216.7466,49.3504
441711308,3,1,12.13,216.7215,49.0422
441711537,3,1,10.49,217.0667,53.7165
441711640,3,1,11.65,217.0418,52.9625
441711731,3,1,10.72,217.1205,52.3668
441711859,3,1,12.45,217.0155,51.4377
441711954,3,1,10.28,217.0896,50.7025
441712680,3,1,11.38,217.1498,49.6684
441712711,3,1,4.78,217.1546,49.8446
441713288,3,1,10.15,217.5846,48.0299
441713366,3,1,11.87,217.5778,48.5282
441713413,3,1,12.81,217.5891,48.8606
441713501,3,1,10.95,217.5052,49.3768
441713616,3,1,10.75,217.5738,49.9775
441713865,3,1,13.86,217.5742,51.7609
441714098,3,1,8.27,217.6599,53.4415
441714800,4,1,12.60,253.8081,75.3922
441715035,4,1,11.86,253.7081,74.4940
441715039,4,1,5.88,253.7417,74.4755
441715327,4,1,15.13,253.8687,73.3547
441715500,4,1,8.98,253.7315,72.6873
441715840,4,1,12.93,253.9209,72.3047
441715901,4,1,10.69,254.2008,72.5139
441715987,4,1,10.43,254.1493,72.8491
441716054,4,1,6.04,254.0697,73.1277
441716120,4,1,12.71,254.0428,73.3945
441716374,4,1,6.60,254.0800,74.2821
441717161,4,4,6.73,254.0421,77.6528
441717318,4,4,10.43,254.3758,77.7187
441717812,4,1,11.62,254.4586,75.6685
441717968,4,1,9.78,254.6126,75.0575
441718406,4,1,10.05,254.3380,73.5581
441718542,4,1,9.26,254.3982,73.1058
441718844,4,1,11.92,254.4608,72.0902
441719273,4,1,11.74,255.0004,73.1745
441719325,4,1,10.97,255.0212,73.3444
441719443,4,1,9.88,254.8013,73.8212
441719749,4,1,11.20,254.7364,74.8620
441719848,4,1,8.72,254.9248,75.2553
441719977,4,1,9.20,254.7563,75.7271
441720525,4,4,10.30,254.8770,77.7977
441720646,4,4,7.54,255.1232,77.6148
441721241,4,1,11.90,255.3377,75.3330
441721258,4,1,5.88,255.4175,75.2971
441721286,4,1,6.59,255.1164,75.2249
441721594,4,1,11.07,255.4353,74.1979
441721723,4,1,11.27,255.0963,73.8122
441722120,4,1,11.64,255.0704,72.4684
441722187,4,1,13.56,255.3909,72.2382
441722302,4,1,16.11,255.5852,71.9787
441722576,4,1,13.45,255.7452,72.9413
441722844,4,1,11.86,255.7629,73.9205
441723800,4,4,14.69,255.5280,77.8008
441723963,4,4,11.42,256.2314,77.4044
441724132,4,4,9.96,256.2187,76.6901
441725294,4,1,9.87,256.1053,72.4965
441725324,4,1,10.78,256.2247,72.4015
441725501,4,1,8.61,256.4194,72.0096
441725562,4,1,11.61,256.5790,72.1969
441725813,4,1,11.05,256.2429,73.0785
441726186,4,1,14.81,256.3819,74.3500
441726381,4,1,6.84,256.4971,75.1035
441727161,4,4,9.34,256.6490,77.7847
441727177,4,4,13.41,256.6909,77.7292
441727430,4,4,8.49,256.9822,76.7529
441727958,4,1,12.51,256.7079,74.7289
441728026,4,1,8.16,256.9429,74.4981
441728165,4,1,11.13,256.6817,74.0657
441728425,4,1,11.05,256.7656,73.0440
441728473,4,1,11.66,256.6946,72.9069
441728505,4,1,11.71,256.6556,72.8059
441728533,4,1,13.81,256.8476,72.7262
441728540,4,1,9.20,256.6990,72.7014
441728624,4,1,10.81,256.6986,72.4296
441728972,4,1,10.28,257.4084,72.4338
441728987,4,1,15.16,257.0811,72.4894
441729162,4,1,8.13,257.2484,73.1533
441729251,4,1,9.66,257.2376,73.4702
441729317,4,1,11.98,257.0398,73.6771
441729452,4,1,9.95,257.3197,74.1834
441729468,4,1,10.76,257.3438,74.2448
441729569,4,1,10.60,257.3401,74.6283
441730017,4,4,11.18,257.0713,76.2891
441730082,4,4,14.96,257.1474,76.5451
441730095,4,4,10.04,257.0755,76.5888
441730358,4,4,13.10,257.2169,77.6690
441730472,4,4,13.05,257.5164,77.7796
441730540,4,4,13.32,257.4488,77.4853
441730672,4,4,13.31,257.5398,76.9443
441731549,4,1,10.18,257.5534,73.7134
441731804,4,1,10.50,257.5011,72.8758
441731916,4,1,9.80,257.7098,72.4593
441732064,4,1,11.58,257.4249,72.0102
441732126,4,1,10.90,257.9317,72.0522
441732151,4,1,10.17,257.8768,72.1356
441732207,4,1,9.91,258.0074,72.2714
441732717,4,1,10.39,258.0319,73.8198
441734037,4,4,11.65,258.2065,77.1743
441734144,4,4,10.59,258.5580,76.7037
441734228,4,4,13.12,258.5316,76.3506
441734910,4,1,11.51,258.2553,73.9345
441735016,4,1,11.22,258.5343,73.5585
441735063,4,1,9.18,258.5864,73.4382
441735115,4,1,10.24,258.4740,73.2563
441735282,4,1,8.52,258.3643,72.7996
441735934,4,1,9.15,258.9696,73.0119
441736057,4,1,10.47,258.5996,73.3768
441736266,4,1,12.63,258.6765,74.0887
441736964,4,4,9.22,258.6953,76.3906
441737126,4,4,11.23,258.8016,77.0685
441737276,4,4,14.16,258.8116,77.5601
441737397,4,4,10.83,259.2586,77.8903
441737505,4,4,10.84,259.0534,77.4951
441738060,4,4,10.15,259.1349,75.4352
441738774,4,1,11.16,259.2492,72.9566
441738827,4,1,13.33,259.2548,72.7471
441739020,4,1,9.47,259.0172,72.1612
441739153,4,1,9.05,259.4257,72.1027
441739512,4,1,10.69,259.5946,73.1536
441740296,4,4,8.13,259.7722,75.6541
441740368,4,4,10.06,259.6746,75.8925
441740483,4,4,13.22,259.6638,76.3191
441740703,4,4,11.34,259.4828,77.0308
441741287,4,4,13.28,260.1460,76.5506
441741392,4,4,14.29,260.0304,76.1210
441741411,4,4,15.55,259.9386,76.0483
441741575,4,4,10.78,259.8051,75.4741
441741602,4,4,9.45,260.0189,75.3763
441742421,4,1,8.63,260.0005,72.5843
441742587,4,1,14.39,260.0645,72.0475
441742810,4,1,10.27,260.2822,72.4524
441743003,4,1,7.44,260.2264,73.0152
441743024,4,1,11.08,260.3674,73.0651
441760384,4,1,9.70,260.3660,73.2454
441761546,4,4,10.88,260.4926,77.3683
441761628,4,4,11.74,260.5028,77.7138
441761700,4,4,8.37,260.8055,77.9197
441761793,4,4,11.41,260.6181,77.6398
441761798,4,4,11.35,260.6034,77.6147
441761963,4,4,13.18,260.8846,76.9443
441762018,4,4,11.76,260.5999,76.7362
441762221,4,4,5.91,260.8934,76.0549
441762426,4,4,11.85,260.8527,75.2689
441762443,4,4,9.84,260.9299,75.1956
441763075,4,1,10.19,260.6492,73.1966
441763171,4,1,9.52,260.7579,72.8809
441763252,4,1,13.29,260.5750,72.6454
441763503,4,1,9.64,260.8925,71.9975
441763518,4,1,10.81,260.8389,71.9037
441763636,4,1,10.34,261.3272,72.2890
441763839,4,1,9.39,261.1758,72.8288
441763888,4,1,14.43,260.9707,72.9636
441764521,4,4,12.40,261.0183,75.0629
441764892,4,4,10.54,260.9811,76.3933
441764944,4,4,11.73,261.0697,76.6035
441765083,4,4,9.60,261.1453,77.1562
441765151,4,4,14.53,261.1132,77.4022
441765413,4,4,16.39,261.6597,77.5598
441765914,4,4,10.88,261.3747,75.8823
441767043,4,1,9.96,261.7183,72.4861
441767095,4,1,9.50,261.7311,72.3412
441767131,4,1,10.82,261.7421,72.2275
441767344,4,1,11.23,261.8790,72.2457
441768062,4,4,8.00,262.1211,74.5003
441768118,4,4,11.52,261.8135,74.6634
441768593,4,4,11.14,262.0703,76.3331
441768698,4,4,8.21,262.0823,76.7095
441788380,4,4,9.26,262.5214,76.3924
441788616,4,4,8.14,262.3425,75.6376
441788938,4,4,10.67,262.4384,74.4978
441790652,4,4,10.08,262.8653,74.2000
441790929,4,4,8.06,262.6136,75.0610
441791080,4,4,10.12,262.8537,75.5275
441791113,4,4,17.00,262.4483,75.6698
441791160,4,4,10.69,262.5438,75.8393
441791690,4,4,10.54,262.8263,77.6790
441791928,4,4,7.94,262.9642,77.3427
441792823,4,4,10.93,263.1313,74.5932
441792834,4,4,9.88,263.2729,74.5697
441792937,4,4,5.66,263.1702,74.2276
441792976,4,4,12.68,262.9976,74.1295
441794179,4,4,9.56,263.4020,73.4481
441794426,4,4,9.48,263.3292,74.2287
441794430,4,4,9.46,263.3551,74.2346
441794509,4,4,12.18,263.5989,74.4721
441794808,4,4,10.36,263.4735,75.3650
441794991,4,4,10.11,263.6343,75.9617
441795233,4,4,10.16,263.5253,76.7681
441795747,4,4,12.47,263.9869,77.0745
441795832,4,4,12.43,263.9196,76.7638
441795882,4,4,13.79,263.8100,76.5343
441795983,4,4,9.85,263.7595,76.1511
441796724,4,4,9.03,263.7539,73.7407
441796790,4,4,11.78,264.0731,73.5561
441796826,4,4,10.31,264.1062,73.4377
441797803,4,4,10.67,264.3789,73.2612
441797946,4,4,11.17,264.3044,73.7292
441798524,4,4,9.83,264.4860,75.4834
441798682,4,4,9.49,264.1943,76.0579
441798979,4,4,12.09,264.4203,77.0730
441798995,4,4,11.95,264.1479,77.1263
441799495,4,4,10.90,264.6847,76.7548
441799643,4,4,8.28,264.5262,76.2054
441799761,4,4,13.25,264.6752,75.7545
441799933,4,4,10.37,264.6027,75.1749
441800183,4,4,13.99,264.6712,74.5013
441800221,4,4,8.13,264.8484,74.3668
441800250,4,4,11.08,264.6389,74.2844
441800429,4,4,9.95,264.6047,73.7278
441800756,4,4,11.58,264.6442,72.7324
441801183,4,4,9.32,265.1289,72.3409
441801208,4,4,6.95,265.2754,72.4222
441801289,4,4,11.43,265.1664,72.6567
441801398,4,4,11.15,265.1361,72.9381
441801515,4,4,9.29,265.1156,73.2757
441801588,4,4,10.39,265.2694,73.5100
441802076,4,4,9.97,265.0162,74.9844
441802284,4,4,10.08,265.0397,75.7012
441802347,4,4,13.69,265.0175,75.9739
441802949,4,4,11.35,265.4507,77.6845
441802995,4,4,10.58,265.6372,77.4671
441803471,4,4,11.47,265.6860,75.6232
441803481,4,4,11.04,265.6398,75.5817
441803555,4,4,10.11,265.5422,75.3127
441803615,4,4,15.20,265.4764,75.1026
441803619,4,4,16.60,265.5041,75.0982
441803739,4,4,9.93,265.4191,74.7015
441804097,4,4,11.27,265.4146,73.5106
441804260,4,4,13.49,265.4878,72.9853
441804328,4,4,10.08,265.5296,72.7964
441804533,4,4,11.51,265.4549,72.2170
441804542,4,4,12.76,265.5338,72.1960
441804556,4,4,11.91,265.3261,72.1700
441804565,4,4,5.29,265.4928,72.1552
441804568,4,4,4.12,265.4848,72.1472
441804674,4,4,9.03,266.0454,72.0509
441804888,4,4,11.26,265.8504,72.6112
441804946,4,4,10.48,265.9818,72.7237
441805408,4,4,11.18,265.6919,73.9661
441806023,4,4,10.62,265.7064,75.9978
441806297,4,4,9.52,265.9236,76.9501
441806350,4,4,10.57,265.7983,77.1743
441806402,4,4,10.14,265.9063,77.3489
441806827,4,4,13.69,266.2098,76.9870
441807294,4,4,13.98,266.3436,75.3146
441807376,4,4,8.53,266.1207,75.0573
441807720,4,4,13.66,266.1875,74.0733
441807753,4,4,8.69,266.1774,73.9802
441807865,4,4,12.79,266.1133,73.6950
441808043,4,4,10.27,266.3989,73.2063
441808062,4,4,8.01,266.2203,73.1629
441808279,4,4,5.66,266.0868,72.6255
441808296,4,4,11.66,266.2423,72.5597
441808423,4,4,11.25,266.1839,72.2201
441808642,4,4,13.87,266.6403,72.2410
441808796,4,4,11.25,266.4952,72.6361
441808865,4,4,11.23,266.7930,72.7919
441809052,4,4,8.66,266.5924,73.2881
441809057,4,4,9.73,266.8346,73.2966
441809255,4,4,12.66,266.5149,73.8516
441809446,4,4,10.72,266.6777,74.4265
441809655,4,4,10.31,266.7767,75.0466
441809977,4,4,13.43,266.5588,76.1934
441810025,4,4,9.42,266.6609,76.3534
441810468,4,4,12.24,267.0810,77.9571
441810703,4,4,11.70,267.1010,77.0533
441810716,4,4,6.98,267.1016,77.0297
441810717,4,4,10.64,266.9253,77.0233
441810922,4,4,12.33,267.0943,76.2663
441811087,4,4,9.66,267.2398,75.7325
441811392,4,4,12.79,267.0061,74.6149
441811894,4,4,12.97,266.9597,73.1758
441811910,4,4,7.20,266.9102,73.1323
441811929,4,4,11.72,267.1811,73.0779
441811982,4,4,9.40,267.2003,72.9562
441812190,4,4,13.08,266.8984,72.4420
441812317,4,4,9.11,267.2510,72.0559
441812395,4,4,15.21,267.3178,72.0876
441812588,4,4,10.27,267.4636,72.5549
441812710,4,4,12.38,267.3186,72.9444
441812742,4,4,11.19,267.2537,73.0295
441812800,4,4,10.01,267.2832,73.1994
441812894,4,4,9.55,267.4110,73.4401
441813045,4,4,9.81,267.4600,73.8923
441813157,4,4,12.81,267.4208,74.2145
441813918,4,4,4.55,267.3636,76.9644
441813927,4,4,13.15,267.5934,76.9890
441813931,4,4,11.52,267.3792,77.0033
441813934,4,4,12.02,267.3532,77.0053
444042722,2,3,10.47,204.1384,30.1045
444042970,2,3,11.11,204.1212,31.6846
444043616,2,2,10.35,204.1778,35.6519
444059150,3,4,8.59,230.9470,53.6857
444059177,3,4,10.78,230.9528,53.5008
444059331,3,4,10.74,231.0141,52.5960
444059756,3,2,9.24,230.9131,50.2756
444059786,3,2,10.75,231.0126,50.0929
444059873,3,2,8.45,230.9714,49.5234
444060038,3,2,8.99,231.0279,48.7702
444060078,3,2,11.75,230.9929,48.5613
444060108,3,2,11.28,230.9362,48.4352
444060244,3,2,10.53,232.1271,48.0799
444060544,3,2,9.15,232.0658,49.5065
444061369,3,4,10.28,232.0310,53.4654
444061855,3,3,14.24,233.3745,52.1137
444061880,3,3,11.83,233.4371,52.0264
444062239,3,2,8.19,233.3604,50.1577
444062897,3,2,8.87,234.5736,48.7042
444062991,3,2,9.02,234.5510,49.1968
444063519,3,3,8.97,234.6422,51.5681
444063655,3,3,12.68,234.6210,52.1973
444063656,3,3,16.77,234.6250,52.1982
444064241,3,3,11.45,236.3176,52.9857
444064375,3,3,9.47,236.1913,52.2761
444064677,3,3,9.63,236.1905,50.7472
444065170,3,2,11.27,236.1780,48.5780
445070805,2,3,10.82,197.9249,25.9627
445070887,2,3,12.60,197.9626,25.3464
445071198,2,3,8.27,198.0343,24.6089
445071234,2,3,11.31,198.0363,24.8672
445072295,2,3,8.21,198.1973,26.8811
445072440,2,3,11.43,198.1678,25.8208
445072690,1,2,9.16,198.2041,23.9318
445072841,2,3,10.64,198.3201,24.9215
445072913,2,3,8.94,198.2749,25.4279
445073111,2,3,9.27,198.3183,26.7916
445074151,2,3,11.29,198.4009,25.7488
445074164,2,3,6.87,198.4707,25.6980
445074203,2,3,12.37,198.5305,25.3588
445074609,1,2,8.12,208.4708,19.5108
445075110,2,3,10.24,208.5198,22.7662
445075295,2,3,13.01,208.7306,23.7350
445075642,2,3,11.52,208.7644,21.5635
445075764,2,3,8.61,208.7276,20.7179
445076222,1,1,8.72,208.7192,18.0361
445076237,1,1,10.53,208.7776,17.9445
445076317,1,1,8.50,210.0254,18.2776
445076789,2,4,11.15,209.9932,20.9671
445077261,2,3,15.14,210.0124,23.7497
445077603,2,4,15.44,210.8219,22.1718
445077995,2,4,12.60,210.8256,19.8302
445078234,1,1,9.80,210.8549,18.2857
445079536,2,4,11.72,221.6611,17.8636
445840735,2,2,9.25,204.5714,42.3539
445841583,2,4,10.62,213.8421,24.2188
445841701,2,4,11.16,213.8540,24.8439
445841785,2,4,10.17,213.9149,25.3194
445842085,2,4,11.48,213.8440,27.0426
445842671,2,4,11.20,215.9309,29.4396
445842723,2,4,8.92,216.0334,29.1611
445843016,2,4,4.84,216.0082,27.4131
445843041,2,4,5.74,215.9677,27.2706
445843374,2,4,2.69,216.0486,25.7034
445843393,2,4,12.65,216.0417,25.5940
445843951,2,4,11.33,218.6335,22.6865
445844389,2,4,9.19,218.5541,20.2337
445844449,2,4,12.25,218.5495,19.9495
445844672,2,4,10.67,218.6385,18.8793
445844688,2,4,10.64,218.5470,18.8013
445844701,2,4,10.79,218.6519,18.7338
445844813,2,4,11.07,218.6520,18.1829
445844845,2,4,10.66,218.6616,18.0269
445844913,2,4,13.80,219.1674,18.1662
445844947,2,4,10.57,219.1402,18.3227
445845080,2,4,11.18,219.1683,18.9575
445845132,2,4,10.94,219.0637,19.1686
445845161,2,4,12.91,219.1627,19.3112
445845310,2,4,10.51,219.1070,19.9803
445845359,2,4,9.46,219.1664,20.2262
445845504,2,4,11.54,219.0781,20.9202
445845616,2,4,11.16,219.0704,21.4926
445845644,2,4,10.77,219.0520,21.5919
445845693,2,4,9.15,219.1672,21.8490
445845903,2,4,8.28,219.0947,22.9894
445846247,2,4,11.07,219.2151,22.9812
445846341,2,4,10.64,219.2378,22.3842
445846381,2,4,10.58,219.2161,22.1305
445846479,2,4,14.95,219.2249,21.6699
445846512,2,4,10.86,219.2977,21.4702
445846756,2,4,10.83,219.2648,20.4392
445846875,2,4,12.79,219.2742,19.8393
445859771,3,4,10.42,214.1210,58.3902
445859773,3,4,8.12,214.0725,58.3894
445859819,3,4,7.55,214.1073,58.0839
