#
# Full target list for orbit 89, sector 41
# Created Thu Aug  5 13:55:44 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
291026376,1,4,14.66,310.1876,29.0120
291143736,1,4,8.73,310.1311,26.8086
291144489,1,4,10.32,310.1967,26.5559
291145873,1,4,6.70,310.1763,26.0791
291146716,1,4,8.15,310.0770,25.7891
291150383,1,4,11.05,310.1049,24.4269
293805064,2,1,11.57,295.7743,55.4749
293805518,2,1,5.85,295.7769,55.8786
293806838,2,1,10.47,295.9098,57.0104
293806863,2,1,12.79,295.8164,57.0312
293806873,2,1,5.49,295.9146,57.0429
293807524,2,1,10.83,295.8491,57.6529
293807888,2,1,5.75,295.8115,58.0163
293877469,2,1,10.51,295.9501,58.3420
293877491,2,1,13.48,295.8303,58.3636
293879837,2,1,8.23,296.0885,59.0386
293880511,2,1,14.38,295.9966,58.3894
293880523,2,1,10.24,296.1067,58.3756
293880546,2,1,5.60,296.0333,58.3536
293881726,2,1,9.14,295.9821,57.3187
293949557,2,1,12.71,297.6290,56.2287
293949976,2,1,9.90,297.7007,56.5576
293950445,2,1,12.81,297.7564,56.9350
293950522,2,1,10.56,297.7413,57.0023
293954617,2,4,8.39,300.6159,53.3777
293954660,2,4,10.00,300.6781,53.3480
294069083,2,4,13.78,300.6938,52.2118
294070303,2,4,13.97,300.6160,51.5881
294172968,2,4,5.91,300.8039,50.3092
294177349,2,4,10.28,300.7563,52.2193
294178019,2,4,11.73,300.7866,52.5440
294178086,2,4,7.47,300.8050,52.5754
294178136,2,4,15.03,300.8374,52.5997
294179385,2,4,11.16,300.8423,53.2942
294280841,2,4,11.89,301.7525,51.6236
294283951,2,4,11.71,301.7525,50.3480
294367409,2,4,8.18,301.8545,48.5030
294369619,2,4,10.77,301.8035,48.8455
294370114,2,4,12.77,301.7899,48.9241
294372648,2,4,10.70,301.9440,49.3503
294377724,2,4,6.38,301.7979,50.2295
294467977,2,4,13.46,302.0941,53.2004
294469624,2,4,12.05,301.9666,52.3887
294471966,2,4,10.75,302.0015,51.3618
294476122,2,4,9.91,302.0277,49.8182
294598376,2,4,7.16,302.2101,48.9110
294601335,2,4,11.98,302.2198,49.9232
294601467,2,4,8.56,302.2852,49.9686
294603115,2,4,6.88,302.1794,50.5868
294676425,2,4,8.37,302.1697,52.9322
294676622,2,4,9.97,302.1912,53.0351
294684871,2,4,7.52,302.3691,52.2769
294690620,2,4,16.41,302.4032,51.2012
294787576,2,4,8.35,302.3380,51.0149
294791987,2,4,10.52,302.3554,49.4191
294795727,2,4,16.64,302.3857,48.2302
294797728,2,4,5.60,302.6405,48.2312
294799849,2,4,9.85,302.6778,48.9191
294894455,2,4,11.32,302.6246,49.6491
294900917,2,4,11.78,302.5264,52.0899
294901598,2,4,5.21,302.6370,52.3852
295017823,2,4,11.36,302.6971,51.2302
295017824,2,4,13.97,302.7103,51.2273
295018094,2,4,10.21,302.7196,51.1347
295018228,2,4,11.32,302.8348,51.0874
295019890,2,4,10.37,302.7997,50.4727
295020877,2,4,12.67,302.7781,50.1290
295111026,2,4,11.47,302.9876,48.1176
295121410,2,4,12.01,302.9461,51.9053
295122051,2,4,8.69,302.9942,52.1653
295122880,2,4,10.35,303.0168,52.5388
295204397,2,4,8.41,302.9407,53.1984
295209565,2,4,11.17,303.0861,52.0836
295211073,2,4,5.10,303.1320,51.4635
295296524,2,4,4.30,303.2076,49.4510
295298669,2,4,8.44,303.1641,48.7547
295307153,2,4,8.30,303.3993,49.7195
295406030,2,4,11.67,303.4180,50.5691
295407778,2,4,9.33,303.2593,51.1590
295413781,2,4,7.31,303.4011,53.6592
295414324,2,4,10.95,303.4186,53.9670
295415923,2,4,11.83,303.4418,53.1659
295633695,2,4,7.99,303.7348,49.4091
295636501,2,4,11.24,303.7624,50.2740
295643102,2,4,9.84,303.7752,52.6395
295706101,2,4,10.95,303.8566,52.0448
295711312,2,4,6.28,303.9303,50.2330
295711433,2,4,12.32,303.8110,50.1931
295802147,2,4,11.48,303.9137,48.6064
295803225,2,4,10.46,303.8413,48.2871
295804815,2,4,10.33,304.0700,47.9967
295889569,2,4,9.99,304.0673,51.7810
295889959,2,4,11.34,304.0568,51.9211
295890402,2,4,11.06,304.0211,52.0825
295891261,2,4,8.07,304.1463,52.3973
295893690,2,4,9.73,304.0227,53.4465
295895179,2,4,16.41,304.2697,53.7150
296007857,2,4,11.07,304.2579,52.0911
296007879,2,4,11.37,304.1572,52.0798
296012680,2,4,8.52,304.2061,50.3836
296012991,2,4,10.86,304.1811,50.2860
296016141,2,4,11.67,304.1965,49.3179
296321403,2,4,9.43,306.6303,50.8585
296327952,2,4,16.36,306.6785,48.8942
296461098,2,4,8.44,307.0296,48.2485
296469627,2,4,8.08,306.9925,50.6405
296620403,1,4,8.11,310.3350,27.6559
296627846,1,4,10.69,310.2475,24.7204
296757803,1,1,8.06,311.5607,42.4967
296771641,2,4,9.96,311.6042,44.9292
296773531,2,4,11.10,311.6010,45.2838
296885071,2,4,11.39,311.5687,45.5573
296887457,2,4,14.11,311.6499,45.9872
296888720,2,4,9.76,311.5523,46.1990
297152991,1,1,10.08,311.9959,43.9722
297161360,1,1,14.94,312.0900,42.5081
297161486,1,1,13.99,312.0980,42.4837
297781531,1,4,9.68,303.3910,29.3143
297788376,1,4,8.29,303.4017,27.9632
297910822,1,3,5.15,303.3234,25.2416
297915155,1,3,6.39,303.4193,24.2392
297915380,1,3,8.09,303.3352,24.1946
297962078,4,2,10.52,174.7378,78.6186
297962487,4,2,13.24,174.2761,80.2604
297962539,4,2,9.88,174.6652,80.4700
297962605,4,2,8.08,174.7412,80.7435
297962635,4,2,9.78,174.5083,80.8455
297962754,4,2,10.75,174.3509,81.3010
297983751,4,4,11.10,173.9112,54.7235
297983776,4,4,10.63,173.8147,54.8581
297984114,4,4,10.46,173.8796,56.5625
297984122,4,4,9.38,173.9418,56.6979
298000205,4,4,16.20,173.8924,57.4137
298000531,4,4,13.32,173.9194,59.2634
298000751,4,2,12.24,182.3487,78.3988
298001089,4,2,10.70,181.9182,79.7345
298001422,4,2,11.97,181.9318,81.2067
298001489,4,2,10.31,181.9090,81.5694
298002388,4,2,9.46,182.6935,79.9859
298008052,1,4,11.68,308.4367,27.3887
298009554,1,4,7.45,308.4390,27.8726
298017052,4,2,16.94,182.7530,81.5123
298017097,4,2,4.57,182.7488,81.7098
298017872,4,2,14.20,183.1672,79.7128
298018062,4,2,13.29,183.2427,80.6456
298018244,4,2,9.74,183.3055,81.6320
298018588,4,2,7.66,183.2312,83.5033
298018994,4,2,9.08,185.4100,79.2617
298049095,4,2,15.04,185.8704,81.9893
298049346,4,2,11.06,185.4805,83.2344
298049684,4,2,9.26,191.3313,78.8679
298049839,4,2,13.83,191.3245,79.4915
298050049,4,2,9.32,191.4787,80.4206
298050062,4,2,10.08,191.2807,80.4854
298050685,4,2,10.21,191.3531,83.4525
298051890,4,2,10.01,196.7154,78.5840
298052906,4,2,9.86,196.7025,83.5537
298052991,4,2,8.88,197.4980,78.0276
298070683,4,2,10.13,197.2697,82.3964
298071123,4,2,10.30,199.3701,77.2924
298071202,4,2,12.08,199.6507,76.8795
298071788,4,2,16.26,199.6217,73.8881
298071897,4,2,15.13,199.5550,73.3699
298071899,4,2,11.14,199.5580,73.3681
298072229,4,1,10.28,199.5118,71.9821
298072787,4,2,11.73,200.7063,74.3837
298072839,4,2,13.11,200.8678,74.6083
298073544,4,2,8.50,201.5523,77.7216
298073824,4,2,8.10,201.3368,75.9827
298074137,4,2,12.94,201.5996,74.2061
298074138,4,2,8.67,201.2911,74.1954
298074205,4,2,10.73,201.2905,73.8072
298074478,4,1,10.19,201.5218,72.4445
298074497,4,1,4.16,201.5340,72.3914
298074529,4,1,7.73,201.6027,72.2449
298074600,4,1,10.01,201.8961,71.9567
298091092,4,2,8.37,201.9297,73.5455
298091262,4,2,13.28,201.9046,74.5390
298092649,4,1,17.21,204.4867,61.1769
298093039,4,1,11.45,205.0614,60.8795
298106999,1,4,13.02,308.5883,25.8300
298107397,1,4,10.06,308.5164,25.7044
298107747,1,4,10.82,308.5630,25.6007
298107954,4,1,10.21,205.1626,61.9564
298107966,4,1,8.75,204.9729,62.0153
298108181,4,1,8.86,204.9412,63.1485
298108209,4,1,10.78,204.9613,63.2694
298109041,4,1,8.98,205.5503,64.3536
298109519,4,1,12.20,205.5544,61.7606
298129768,4,2,9.23,202.4176,75.5991
298129775,4,2,8.46,202.4679,75.6189
298130121,4,2,12.89,202.7297,77.2223
298130719,4,2,16.43,202.8532,75.5204
298130822,4,2,8.99,203.1607,75.0072
298130881,4,2,11.02,202.8955,74.7627
298130937,4,2,11.01,203.0769,74.5157
298130961,4,2,8.31,202.9521,74.3702
298131322,4,1,9.94,203.0742,72.6695
298159094,4,2,12.46,203.8759,77.2406
298159228,4,2,11.53,203.7597,76.5829
298159230,4,2,12.85,203.6444,76.5818
298159236,4,2,4.88,203.6775,76.5467
298159489,4,2,8.79,203.7557,75.4894
298159511,4,2,11.28,204.0066,75.4093
298159711,4,2,11.14,203.7051,74.5035
298159885,4,2,12.72,203.6260,73.8351
298159959,4,2,12.53,203.9206,73.5925
298160985,3,4,13.31,220.1073,68.6741
298161154,3,4,10.95,220.1830,69.5392
298161201,3,4,9.40,220.0696,69.7415
298161386,3,4,9.05,220.1662,70.7937
298161401,3,4,12.08,220.3069,70.8939
298186852,1,4,11.79,308.5885,25.0604
298188621,1,4,9.30,308.5408,24.4637
298197561,1,4,8.95,308.6701,26.4854
298265889,3,1,13.31,247.7075,58.9960
298265922,3,1,9.30,247.8306,59.1587
298289582,3,1,12.65,251.6034,59.2932
298289830,3,1,9.10,251.6076,58.3767
298294340,1,4,13.65,308.6707,28.2121
298294588,1,4,5.84,308.6376,28.2809
298295539,1,4,8.59,308.7161,28.5474
298421458,1,4,8.02,312.0261,27.4570
298421541,1,4,11.97,311.9614,27.4212
298424389,1,4,12.79,312.0321,26.2262
298427864,1,4,10.70,312.0050,24.6628
298428237,1,4,11.75,312.0655,24.4846
298429145,1,4,13.95,312.0699,24.0309
298480484,1,4,10.65,312.1256,25.6608
298481900,1,4,10.68,312.1841,26.2907
298486629,1,4,4.70,312.0740,28.2488
298552263,2,2,15.43,265.1081,52.7187
298552506,2,2,7.80,265.0963,53.3352
298554304,2,2,5.42,271.7228,50.8234
298554585,2,2,16.28,271.8166,50.2580
298554889,2,2,6.47,271.7762,49.7106
298554898,2,2,12.72,271.8486,49.7005
298598672,2,2,8.12,271.9457,50.8887
298599660,2,2,10.80,271.9602,52.7981
298600418,2,2,12.59,272.0687,53.4224
298601073,2,2,15.31,272.1779,52.2520
298602393,2,2,8.57,272.2239,49.8342
298644485,2,2,13.40,272.1549,48.4729
298647007,2,2,12.72,272.2782,51.8877
298647429,2,2,12.30,272.2580,52.6565
298647682,2,2,8.66,272.2641,53.2178
298649058,2,2,10.69,272.4989,51.9191
298649072,2,2,8.02,272.5575,51.8985
298649122,2,2,9.90,272.4673,51.8305
298649457,2,2,10.39,272.5975,51.2655
298662272,2,2,8.89,277.9490,54.0411
298662343,2,2,11.68,277.8887,54.1552
298663873,2,2,8.57,277.9436,56.6506
298663903,2,2,15.63,277.9065,56.7181
298663983,2,2,14.14,277.8967,56.8793
298664429,2,2,10.33,277.8189,57.6798
298665610,2,2,8.20,278.2514,59.8887
298665865,2,2,13.32,278.3923,59.4496
298665977,2,2,11.74,278.3215,59.2457
298666243,2,2,9.34,278.3464,58.7679
298666271,2,2,8.77,278.3516,58.7066
298666530,2,2,18.33,278.3999,58.2058
298730052,2,2,11.52,278.4240,57.1675
298730627,2,2,9.67,278.2733,56.1560
298732064,2,2,10.35,278.4556,54.0715
298732529,2,2,13.82,278.4524,54.7443
298733254,2,2,10.87,278.5492,55.9477
298733302,2,2,8.53,278.4790,56.0401
298733784,2,2,13.34,278.4321,56.9110
298734307,2,2,7.21,278.6094,57.8018
298734315,2,2,10.49,278.4778,57.8173
298735128,2,2,10.42,278.5009,59.3608
298735541,2,2,13.18,278.7979,59.7227
298781419,2,2,12.55,278.6472,57.7767
298781653,2,2,9.80,278.6453,57.4043
298781775,2,2,8.11,278.7648,57.2056
298781926,2,2,14.09,278.8211,56.9676
298783660,2,2,12.04,278.7697,54.2249
298784497,2,3,11.64,287.6677,48.4803
298785034,2,3,14.34,287.6572,48.9822
298785446,2,3,10.83,287.8080,49.3781
298786155,2,3,8.74,287.7854,50.0845
298786345,2,3,11.22,287.7298,50.2751
298787492,2,3,7.93,287.7533,51.3622
298830368,2,2,12.08,287.7155,53.1527
298831815,2,2,8.12,287.8278,53.1045
298832506,2,2,12.29,287.8300,52.4111
298834019,2,3,12.81,287.9979,50.9441
298835245,2,3,11.66,287.9566,49.9097
298835350,2,3,12.95,287.9266,49.8414
298835410,2,3,9.83,287.8681,49.7902
298836002,2,3,12.90,287.8614,49.2644
298836107,2,3,9.27,287.8579,49.1722
298836190,2,3,11.21,287.8374,49.1103
298892207,2,3,10.98,288.1575,48.1376
298892283,2,3,13.49,288.1624,48.1652
298892623,2,3,10.65,288.0206,48.2879
298894202,2,3,10.51,288.1075,48.8393
298895861,2,3,11.87,288.0478,49.6154
298896140,2,3,6.31,288.0185,49.8586
298896144,2,3,5.94,288.0190,49.8595
298896336,2,3,10.00,288.1009,50.0337
298896993,2,3,11.15,288.0121,50.5605
298897096,2,3,12.69,288.0558,50.6538
298961665,2,3,13.06,288.2871,51.4617
298961802,2,3,13.38,288.2980,51.3266
298963198,2,3,8.25,288.2704,50.1051
298963417,2,3,10.43,288.2018,49.9076
298963920,2,3,11.49,288.2196,49.5209
298964741,2,3,15.48,288.3614,48.8754
298965708,2,3,8.19,288.2276,48.1026
298966312,2,3,10.77,288.3775,48.2059
298966536,2,3,11.53,288.4254,48.3821
298966577,2,3,10.60,288.5562,48.4269
298967445,2,3,9.95,288.5069,49.0949
298968045,2,3,16.55,288.5377,49.6117
298969563,2,3,8.18,288.4118,50.9084
298969755,2,3,13.53,288.4958,51.0819
298969838,2,3,14.96,288.5107,51.1624
298970048,2,3,12.52,288.5465,51.3490
299029211,2,3,11.86,288.6348,50.9122
299031712,2,3,11.89,288.5958,48.7410
299032481,2,3,11.55,288.5773,48.1294
299032518,2,3,11.31,288.7386,48.0975
299087490,2,3,13.21,288.9023,49.3704
299088361,2,3,5.57,288.8298,50.0711
299088924,2,3,11.39,288.7748,50.5513
299089652,2,3,11.94,288.8489,51.2090
299090027,2,3,12.80,288.9162,51.5349
299096355,2,3,10.94,289.0759,51.7571
299096867,2,3,8.99,289.0388,51.5788
299096985,2,3,13.81,289.0909,51.5322
299152988,2,3,7.64,288.9665,50.7996
299153705,2,3,12.59,289.0718,50.1974
299154269,2,3,12.51,289.0377,49.7125
299155541,2,3,8.03,288.9980,48.7419
299156024,2,3,11.61,289.0786,48.3684
299156852,2,3,8.82,289.1582,48.0970
299158887,2,3,11.06,289.2263,49.5483
299159232,2,3,11.44,289.1710,49.8283
299159378,2,3,11.46,289.2334,49.9389
299160301,2,3,8.80,289.1854,50.6466
299160382,2,3,10.55,289.2741,50.7252
299161160,2,3,8.40,289.1124,51.4094
299217860,2,3,11.81,289.4595,51.3569
299217871,2,3,5.58,289.3881,51.3467
299218364,2,3,10.95,289.4441,50.9295
299219025,2,3,11.78,289.3941,50.3680
299219724,2,3,10.61,289.3724,49.8345
299220166,2,3,14.33,289.4347,49.4735
299222305,2,3,10.97,289.4517,47.9883
299338268,1,3,8.14,297.8281,18.1524
299340715,1,3,11.19,297.7902,18.4528
299349400,1,3,10.82,297.8454,19.4333
299351497,1,3,17.06,297.8644,19.6794
299525708,1,3,16.05,297.8706,21.4388
299630806,1,3,5.09,297.7673,22.6100
299633010,1,3,8.64,297.7841,22.8317
299640047,1,3,8.31,297.8694,23.5296
299644192,1,3,9.04,297.9980,23.9486
299644560,1,3,10.13,297.9100,23.8880
299768956,1,3,7.32,297.8827,22.2798
299773670,1,3,10.16,297.8910,21.7722
299774075,1,3,10.11,297.9452,21.7286
300061173,1,3,6.21,298.0907,18.6718
300184723,1,3,8.06,298.1112,19.2764
300195317,1,3,8.45,298.0710,20.4803
300342789,1,3,3.95,298.1255,22.4540
300480214,1,3,9.89,298.0797,23.4999
300493372,1,3,10.27,298.2069,22.9664
300496016,1,3,9.84,298.1367,22.6861
300618770,1,3,9.59,298.2142,22.2396
300772449,1,3,15.15,298.1724,19.5429
300928409,1,3,17.04,298.2664,19.7512
301063488,1,3,7.08,298.3514,20.3276
301067015,1,3,12.24,298.2932,20.7320
301070914,1,3,8.42,298.2989,21.1579
301072091,1,3,8.36,298.3856,21.2888
301072952,1,3,10.64,298.2743,21.3909
301198859,1,3,9.83,298.3662,22.1938
301199932,1,3,8.23,298.3578,22.3167
301216901,1,3,9.61,298.4843,23.7574
301347590,1,3,8.95,298.4939,23.5644
301536110,1,3,9.81,298.4249,19.4817
301969042,1,3,12.62,298.5562,22.5576
302308242,4,4,10.33,167.4029,57.8567
302330368,4,4,10.82,167.7742,59.5817
302330479,4,4,8.20,167.6639,58.8934
302330622,4,4,9.76,167.6189,58.1392
302332166,4,4,6.79,167.9307,58.9000
302332574,4,4,13.07,168.0592,58.1891
302349170,4,4,10.11,168.1305,57.8620
302350580,4,4,11.29,168.2734,58.5623
302351186,4,4,10.65,168.5098,57.4978
302669252,4,4,9.83,163.4891,59.4944
302669291,4,4,10.36,163.6548,59.1978
302697716,4,4,8.92,168.9022,59.7786
302698001,4,4,9.07,168.8468,58.8792
302698161,4,4,10.05,168.8475,58.4893
302698481,4,4,9.47,169.0169,57.6822
302728195,4,4,12.28,169.2933,57.0361
302749857,4,4,10.66,169.4640,59.0604
302750274,4,4,9.71,169.6984,57.9181
302750346,4,4,12.88,169.8438,57.4185
302755508,4,4,10.40,169.8986,56.9894
302756059,4,4,12.42,170.2126,59.3236
302756140,4,4,13.36,170.1655,58.8368
302756363,4,4,9.90,170.0869,57.4768
302757439,4,4,6.29,170.4547,57.0749
302767924,4,4,9.76,170.3836,58.6930
302767952,4,4,11.02,170.2709,58.8398
302933996,1,2,16.44,293.3292,28.6713
302935078,1,2,9.09,293.2889,28.5242
302938276,1,2,12.42,293.3040,28.1146
303066766,1,3,10.82,293.2144,25.4598
303180852,2,4,9.88,299.6633,52.3376
303247029,2,4,8.05,299.9516,52.2795
303247278,2,4,3.75,299.9741,52.1499
303247444,2,4,6.30,299.8140,52.0557
303248599,2,4,10.13,299.9741,51.4163
303249884,2,4,12.85,299.8026,50.7634
303249981,2,4,11.27,299.8009,50.7167
303251736,2,4,11.80,299.9723,49.8760
303252818,2,4,11.89,299.9727,49.3916
303351921,2,4,9.03,308.3655,50.6834
303454493,2,4,11.23,308.5735,53.9137
303457162,2,4,11.91,308.5913,52.8936
303457723,2,4,15.51,308.5413,52.6927
303566738,2,4,14.85,308.5604,50.8017
303570082,2,4,5.80,308.5690,49.7732
303575804,2,4,9.06,308.6142,48.3291
303667042,2,4,8.21,308.8229,49.3209
303673751,2,4,9.99,308.8186,51.2537
303746187,2,4,5.81,308.7100,51.8542
303827626,2,4,9.02,308.9286,50.6166
303833577,2,4,10.19,308.9879,49.0115
304493299,1,3,15.69,304.0373,20.0131
304498801,1,3,5.23,304.0825,21.5986
304499849,1,3,9.49,304.0396,21.9075
304501202,1,3,5.76,304.0864,22.2873
304501606,1,3,6.83,304.1068,22.3964
304503432,1,3,15.49,304.0081,22.9025
304602461,1,3,11.84,304.1824,22.9518
304603044,1,3,11.93,304.1381,22.7844
304604045,1,3,8.46,304.1381,22.5111
304714270,1,3,9.04,304.2487,18.4488
304821409,1,3,12.99,304.3105,21.3996
304822265,1,3,14.42,304.3401,21.6479
304823092,1,3,11.30,304.2750,21.9010
304913844,1,3,9.85,304.4740,21.2981
304914506,1,3,8.15,304.4506,21.1110
304918876,1,3,8.53,304.5080,19.8069
305942695,1,3,8.69,295.5478,23.4334
305944780,1,3,9.55,295.5230,23.3165
306080242,1,3,8.90,295.5775,22.0161
306086506,1,3,15.89,295.5036,21.3219
306090385,1,3,9.95,295.4640,20.8926
307955351,3,1,12.55,256.6745,60.4820
307956397,3,1,12.92,256.6622,63.7787
307956653,3,1,15.49,256.8295,64.6587
307956955,3,1,16.11,256.8094,65.6738
307957139,3,1,11.54,256.9880,65.4780
307957312,3,1,11.79,256.9328,64.9241
307957392,3,1,12.27,256.8660,64.6258
307957455,3,1,11.31,257.0950,64.3640
307957463,3,1,11.18,257.0618,64.3534
307957997,3,1,14.09,257.0731,62.5506
307958020,3,1,8.35,256.8430,62.4754
307984288,3,1,8.39,256.8559,60.0489
307984391,3,1,14.02,257.3162,60.1698
307984782,3,1,15.35,257.1691,61.2963
307984785,3,1,9.44,257.1078,61.3158
307984793,3,1,12.85,257.1907,61.3448
307985337,3,1,8.47,257.0944,63.1141
307985358,3,1,9.93,257.1034,63.1553
307985697,3,1,4.89,257.1021,64.3191
307986093,3,1,3.21,257.1964,65.7148
307986889,3,1,10.63,257.5713,63.3612
307986891,3,1,11.22,257.5688,63.3592
307986909,3,1,9.01,257.4057,63.2844
307987410,3,1,12.54,257.4326,61.6304
309862023,4,4,10.65,164.9627,59.8610
309862091,4,4,11.31,165.1073,59.3260
309862109,4,4,10.48,165.0521,59.2097
309862133,4,4,8.85,164.9220,59.0745
309862194,4,4,10.03,164.9699,58.7085
309863597,4,4,10.55,168.6889,57.6341
309863615,4,4,10.73,168.7823,57.7546
309966919,4,2,14.73,199.7171,83.4351
309966995,4,2,7.17,199.5293,83.8991
309967303,4,2,10.50,213.9722,76.3978
309997992,4,2,13.56,213.8332,76.3073
309998136,4,2,8.88,214.0434,75.4352
309998244,4,2,10.63,214.1604,74.8032
309998950,4,2,9.30,211.0460,78.6667
309998958,4,2,12.39,211.0731,78.7049
309999903,3,3,8.97,211.2146,83.4545
310000296,4,2,10.43,212.0833,78.9663
310000679,3,3,8.50,212.0619,80.5940
310000919,3,3,11.02,211.5370,81.6584
310001044,3,3,8.85,211.7170,82.1773
310001905,3,3,11.39,217.7196,79.9061
310002065,3,3,8.33,217.7216,80.5660
310002617,3,3,11.30,217.9255,83.3727
310098727,3,4,10.29,230.5894,65.8119
310772826,2,4,11.82,305.6903,52.2333
310773108,2,4,8.04,305.6648,52.1299
310781789,4,3,9.80,156.4821,65.2377
310782012,4,3,10.70,156.5826,63.9607
310782209,4,3,13.38,156.4760,62.7670
310782307,4,3,10.00,156.6117,62.2116
310782409,4,3,9.97,156.4234,61.6300
310783176,4,3,13.18,156.7163,62.7353
310783518,4,3,12.66,156.6611,64.8259
310783610,4,3,14.19,156.8582,65.4135
310826739,2,4,12.91,305.7221,50.7258
310828006,2,4,10.21,305.6108,50.2960
310828629,2,4,14.77,305.6048,50.0825
310832102,2,4,10.10,305.6123,48.9398
310835381,4,3,11.85,156.7202,65.6570
310922962,4,4,7.53,172.0479,55.6681
310923106,4,4,10.60,171.9733,56.7117
310923264,4,4,8.16,171.9184,57.7420
310923316,4,4,10.64,171.9399,58.0864
310932542,4,4,16.63,172.0215,59.3329
310932794,4,4,9.29,172.3064,58.7360
310933122,4,4,12.00,172.1504,56.7164
310934616,4,4,10.75,172.3967,56.2867
310934741,4,4,6.16,172.4305,56.7374
310934743,4,4,11.21,172.3817,56.7392
310934755,4,4,11.62,172.3569,56.7709
310934789,4,4,10.39,172.5100,56.8767
310934798,4,4,14.02,172.4745,56.9027
310934862,4,4,10.63,172.3345,57.1528
310935469,4,4,10.19,172.4911,58.9746
310963094,4,4,14.08,172.4822,59.5073
310963163,4,4,10.83,172.4216,59.9926
310965017,4,3,3.86,161.2669,67.4114
310965252,4,3,4.88,161.1596,68.7756
310965261,4,3,11.12,161.1991,68.8296
310965773,4,3,9.13,161.2572,71.5112
310980205,4,1,10.70,190.6130,63.5071
310980445,4,4,10.08,190.5770,62.0676
310980865,4,3,8.38,161.3343,66.3583
310980902,4,3,15.34,161.4413,66.5429
310981109,4,3,11.85,161.4346,67.4722
310981412,4,3,10.27,161.4277,69.2008
310981473,4,3,9.90,161.4605,69.6053
310981801,4,3,11.04,161.4617,71.4572
310982478,4,1,9.37,183.9982,68.5145
310982578,4,1,9.75,184.1755,67.8507
310993396,4,2,8.76,152.3327,79.0463
310994603,4,1,7.52,203.7108,65.2547
310995066,4,1,9.22,203.5079,62.5246
311036305,4,1,9.96,204.3783,62.3433
311068414,4,1,11.14,204.7947,62.0327
311068438,4,1,8.47,204.9178,61.9362
311068627,4,1,8.33,204.7337,61.1057
311087990,3,4,11.59,219.6461,63.3877
311088146,3,4,16.17,219.5433,64.1422
311088345,3,4,8.30,219.6950,65.0450
311188639,3,3,9.81,253.6348,71.7538
311188656,3,3,12.21,253.6378,71.7041
311233767,3,1,12.32,253.5617,69.6250
311234051,3,1,12.92,253.5599,68.6446
311234233,3,1,10.27,253.6337,68.0179
311234972,3,1,12.79,253.8645,66.2509
311235091,3,1,12.93,253.8738,66.6337
311235621,3,1,10.19,253.9516,68.3760
311235628,3,1,12.02,253.9653,68.3958
311572064,2,4,12.08,300.0876,53.8369
311681160,2,4,10.38,300.1585,50.6804
311683078,2,4,8.14,299.9904,49.7806
311785189,2,4,16.38,300.1675,52.8157
311943795,1,1,9.84,303.2549,41.0283
311945765,1,1,11.76,303.2535,40.6446
311948770,1,1,13.96,303.2892,40.0402
311951603,1,1,13.47,303.2047,39.4870
311951629,1,1,8.13,303.2551,39.4826
311954797,1,1,10.31,303.2612,38.9294
312070919,1,1,7.10,303.1849,38.3918
312072040,1,1,8.57,303.1991,38.2276
312083267,1,1,8.38,303.2952,36.7255
312085670,1,1,9.21,303.2202,36.4225
312088777,1,1,8.70,303.2676,36.0379
312227894,1,1,7.12,303.3875,36.3284
312230566,1,1,7.98,303.4290,36.4861
312232757,1,1,7.79,303.4595,36.6229
312238723,1,1,8.07,303.3784,36.9836
312242985,1,1,8.60,303.4438,37.3000
312362971,1,1,7.78,303.3709,38.4794
312364784,1,1,4.94,303.3487,38.7290
312365000,1,1,5.61,303.3436,38.7654
312374591,1,1,9.23,303.4580,40.4730
312376369,1,1,9.54,303.4360,40.8387
312485893,1,1,8.15,303.3841,41.5653
312486827,1,1,12.94,303.4059,41.8495
312493404,1,1,11.28,303.4775,40.4933
312494243,1,1,6.88,303.6086,40.3291
312622966,1,1,12.92,303.5283,38.8255
312626022,1,1,12.46,303.5231,38.3829
312626970,1,1,9.11,303.5267,38.2439
312630206,1,1,9.37,303.5137,37.7583
312637783,1,1,9.64,303.5096,36.8019
312637929,1,1,10.96,303.5357,36.7836
312639396,1,1,6.46,303.5204,36.6048
312639883,1,1,9.07,303.4959,36.5438
312783282,1,1,10.96,303.6149,36.1699
312789166,1,4,14.46,308.1423,31.0308
312789677,1,4,13.59,308.0863,31.1722
312796538,1,1,8.13,308.0774,32.8018
312895375,1,1,7.57,308.1340,34.9208
313013683,1,1,8.35,308.2064,34.3816
313020608,1,1,11.55,308.2131,32.8504
313021277,1,1,11.04,308.2581,32.7009
313026376,4,3,9.14,143.5184,72.6081
313026572,4,3,9.84,144.5733,71.9470
313026786,4,3,15.89,144.5890,72.7050
313026885,4,3,6.89,144.4872,73.0794
313057392,4,3,8.66,144.9872,74.3691
313057727,4,3,13.39,145.1242,73.2217
313108786,4,2,9.29,201.0004,75.7966
313109000,4,2,13.68,201.1388,76.8729
313109078,4,2,10.46,201.1480,77.3499
313109945,4,2,18.16,211.4176,74.6498
313109959,4,2,7.63,211.2345,74.5741
313110340,4,1,10.01,211.2827,72.9829
313110355,4,1,8.43,211.4170,72.9198
313110473,4,1,11.86,211.0985,72.4129
313146031,1,4,7.72,308.2713,31.6569
313147302,1,4,14.96,308.2963,31.3319
